1,,,
1204,,,
1205,,,
1206,University of Texas at Austin,1982,1986
1207,University of South Florida,1995,1998
1207,University of Hawai,1965,1968
1207,University of Rochester,2006,2010
1208,,,
1209,,,
1210,Vanderbilt University,1960,1963
1211,,,
1212,,,
1213,"University of Illinois, Chicago (UIC)",1995,1998
1213,Columbia University,1964,1968
1213,University of Southern California,2010,2014
1214,Massachusets Institute of Technology,1975,1979
1215,,,
1216,Johns Hopkins University,1999,2002
1216,Yale University,1963,1966
1217,University of Pennsylvania,1994,1998
1217,Yale University,1971,1975
1217,Vanderbilt University,1998,2002
1218,Washington State University,1966,1969
1218,Johns Hopkins University,1976,1980
1219,Brown University,1969,1973
1219,Case Western Reserve University,1964,1968
1220,,,
1221,,,
1222,Northwestern University,1962,1966
1222,Cornell University,1963,1966
1222,Stanford University,1976,1979
1223,Colorado State University,2013,2016
1223,Dartmouth College,1988,1991
1223,University of Wisconsin-Madison,1998,2002
1224,,,
1225,Brandeis University,1992,1995
1225,"University of Maryland, Baltimore County",1981,1984
1226,Carnegie Mellon University,1998,2002
1226,"University of Illinois, Chicago (UIC)",1994,1998
1227,,,
1228,,,
1229,University of Connecticut,1980,1984
1230,,,
1231,,,
1232,"University of Colorado, Denver",1974,1978
1233,Duke University,1975,1979
1233,Virginia Polytechnic Institute and State University,1992,1996
1233,Rensselaer Polytechnic University,2015,2019
1234,,,
1235,Drexel University,1967,1970
1236,"University of California, Riverside",1975,1979
1237,Howard University,1963,1967
1237,Brandeis University,1980,1983
1238,University of Hawai,1989,1992
1238,University of Iowa,1981,1984
1239,,,
1240,University of Notre Dame,1961,1964
1240,The Ohio State University,1960,1964
1241,University of Pennsylvania,1993,1996
1241,North Carolina State University,1992,1995
1241,"University of Maryland, College Park",1987,1990
1242,University of Iowa,1964,1968
1243,,,
1244,Vanderbilt University,1986,1989
1245,University of Southern California,1977,1980
1245,Illinois Institute of Technology,2002,2006
1245,University of Texas at Austin,1988,1991
1246,The New School,2008,2012
1246,University of Miami,2012,2015
1247,,,
1248,Iowa State University,1998,2001
1248,Arizona State University,1972,1976
1249,Northwestern University,2007,2010
1249,"University of California, Santa Barbara (UCSB)",1979,1982
1249,"University of North Carolina, Chapel Hill",1992,1995
1250,,,
1251,Vanderbilt University,1998,2001
1252,,,
1253,,,
1254,University at Buffalo SUNY,2020,2023
1255,,,
1256,University of Chicago,1999,2003
1257,"University of Illinois, Chicago (UIC)",1987,1991
1258,,,
1259,Wayne State University,1985,1989
1259,Indiana University Bloomington,1978,1981
1260,The Katz School at Yeshiva University,2020,2023
1260,Rice University,1967,1970
1260,Arizona State University,2006,2009
1261,,,
1262,"University of Illinois, Chicago (UIC)",1997,2000
1262,The Ohio State University,1975,1978
1263,Brown University,2003,2006
1263,The University of Georgia,1972,1975
1263,Oregon State University,1978,1982
1264,Indiana University Bloomington,1965,1969
1265,,,
1266,University of Massachusetts Amherst,2008,2012
1266,Rutgers University - New Brunswick,1999,2003
1266,Case Western Reserve University,1970,1973
1267,The New School,1966,1969
1268,,,
1269,,,
1270,,,
1271,,,
1272,,,
1273,,,
1274,,,
1275,,,
1276,,,
1277,,,
1278,,,
1279,Clark University,1989,1993
1280,,,
1281,Dartmouth College,2007,2010
1281,Tulane University,1996,1999
1281,Michigan State University,1977,1980
1282,Texas A&M University,1967,1970
1282,Arizona State University,1984,1987
1283,,,
1284,,,
1285,University of Massachusetts Amherst,1968,1972
1285,University of Utah,2016,2020
1285,Yale University,1964,1967
1286,,,
1287,,,
1288,,,
1289,Tulane University,1960,1963
1289,University of Connecticut,2009,2013
1289,"University of California, Berkeley (UCB)",1993,1997
1290,,,
1291,,,
1292,,,
1293,,,
1294,The University of Georgia,1974,1978
1295,,,
1296,Pennsylvania State University,1982,1985
1297,,,
1298,Yale University,1966,1969
1299,,,
1300,,,
1301,Vanderbilt University,1972,1975
1301,Stanford University,1971,1974
1301,Rutgers University - New Brunswick,2010,2013
1302,North Carolina State University,2017,2021
1303,,,
1304,Texas A&M University,2006,2010
1304,"University of California, Los Angeles (UCLA)",1992,1995
1304,Boston College,1977,1981
1305,,,
1306,Georgia Institute of Technology,1977,1981
1307,,,
1308,Columbia University,1987,1991
1309,,,
1310,Drexel University,2005,2008
1311,Illinois Institute of Technology,1999,2003
1311,Massachusets Institute of Technology,1975,1978
1311,Boston College,1991,1995
1312,,,
1313,,,
1314,,,
1315,,,
1316,University of Connecticut,1970,1974
1317,University of Rochester,1963,1967
1317,"University of California, Berkeley (UCB)",1996,2000
1318,"University of California, San Diego (UCSD)",2017,2021
1318,University of Connecticut,2000,2003
1319,,,
1320,,,
1321,Massachusets Institute of Technology,1974,1978
1321,Oregon State University,1999,2002
1321,"University of California, Santa Cruz",1989,1992
1322,,,
1323,,,
1324,University of Notre Dame,2006,2009
1325,"University of Maryland, College Park",1971,1975
1325,Rensselaer Polytechnic University,1970,1973
1326,,,
1327,Oregon State University,1972,1975
1328,California Institute of Technology (Caltech),2018,2022
1328,University of Vermont,1962,1965
1329,,,
1330,,,
1331,,,
1332,,,
1333,University of Washington,2008,2012
1333,Emory University,1998,2001
1333,University of Utah,1997,2000
1334,,,
1335,Tulane University,1968,1971
1336,,,
1337,,,
1338,,,
1339,"University of Maryland, Baltimore County",1992,1995
1340,,,
1341,,,
1342,,,
1343,,,
1344,,,
1345,Johns Hopkins University,1992,1995
1346,Wake Forest University,1979,1982
1346,Tufts University,1983,1986
1347,,,
1348,Howard University,1988,1992
1348,Iowa State University,1984,1988
1349,,,
1350,Northeastern University,2003,2006
1351,,,
1352,The University of Arizona,1971,1974
1353,University of Delaware,1992,1995
1353,University of Massachusetts Amherst,2013,2016
1353,Arizona State University,2011,2014
1354,Brown University,1984,1988
1354,Massachusets Institute of Technology,1994,1998
1354,"University of North Carolina, Chapel Hill",2018,2022
1355,,,
1356,The University of Arizona,2013,2017
1356,Oregon State University,1992,1995
1356,University of Hawai,1973,1976
1357,,,
1358,,,
1359,"University of California, Berkeley (UCB)",1995,1999
1359,Virginia Polytechnic Institute and State University,1987,1991
1360,,,
1361,University of South Florida,2003,2007
1361,Texas A&M University,1968,1972
1362,,,
1363,,,
1364,,,
1365,Arizona State University,2003,2007
1365,University of Texas at Austin,1968,1972
1365,Tufts University,1976,1980
1366,,,
1367,Arizona State University,1973,1977
1368,,,
1369,"University of California, Santa Cruz",1974,1977
1370,,,
1371,,,
1372,,,
1373,Stanford University,1965,1968
1374,"University of California, Irvine",1970,1973
1374,Rensselaer Polytechnic University,1999,2002
1374,Brandeis University,2016,2019
1375,,,
1376,,,
1377,,,
1378,,,
1379,,,
1380,Stanford University,2007,2010
1380,"University of California, Santa Cruz",1989,1993
1380,"University of California, San Diego (UCSD)",1960,1963
1381,University of Connecticut,2010,2013
1382,,,
1383,Duke University,1963,1966
1384,,,
1385,Northwestern University,1960,1964
1385,Drexel University,1964,1967
1385,Stanford University,2019,2022
1386,University of Massachusetts Amherst,1994,1997
1386,University of South Florida,2018,2022
1386,Tulane University,1960,1964
1387,,,
1388,University of Iowa,1969,1972
1388,University of Virginia,1992,1995
1389,,,
1390,,,
1391,The University of Georgia,1994,1998
1391,The New School,1989,1992
1391,"University of California, Los Angeles (UCLA)",1996,2000
1392,University of Pennsylvania,1989,1993
1393,University at Buffalo SUNY,1966,1969
1394,University of Utah,2008,2012
1394,Washington State University,1980,1983
1395,,,
1396,"University of California, Santa Barbara (UCSB)",1963,1967
1396,Vanderbilt University,2004,2007
1397,,,
1398,Virginia Polytechnic Institute and State University,1968,1972
1399,Brandeis University,2011,2015
1399,Northwestern University,2003,2007
1399,Purdue University,2008,2012
1400,University of Delaware,1973,1977
1400,Indiana University Bloomington,1984,1988
1400,Purdue University,1962,1965
1401,California Institute of Technology (Caltech),1988,1992
1401,The Ohio State University,1994,1998
1401,"University of Colorado, Denver",2008,2012
1402,,,
1403,University of Washington,1972,1975
1404,,,
1405,,,
1406,,,
1407,The Ohio State University,1993,1997
1408,,,
1409,,,
1410,,,
1411,Washington State University,1961,1965
1412,,,
1413,,,
1414,"University of Colorado, Denver",2016,2019
1414,"University of North Carolina, Chapel Hill",1988,1992
1414,University of Texas at Austin,2019,2022
1415,University of New Mexico,1967,1970
1416,,,
1417,,,
1418,,,
1419,Stanford University,1982,1985
1419,Howard University,2012,2016
1420,,,
1421,"University of Illinois, Chicago (UIC)",1971,1974
1421,University of Pittsburgh,2003,2006
1422,,,
1423,Cornell University,2003,2006
1424,,,
1425,,,
1426,,,
1427,,,
1428,Washington State University,2008,2012
1429,,,
1430,University of South Florida,2019,2023
1430,The Katz School at Yeshiva University,2013,2016
1431,,,
1432,University of Texas at Austin,1966,1969
1433,,,
1434,,,
1435,North Carolina State University,2015,2018
1436,"University of Illinois, Chicago (UIC)",2018,2022
1436,Iowa State University,1978,1982
1437,Indiana University Bloomington,1972,1976
1437,Colorado State University,1993,1997
1438,Emory University,1965,1969
1439,,,
1440,University of Pittsburgh,2009,2013
1441,,,
1442,,,
1443,University at Buffalo SUNY,1960,1964
1443,University of Southern California,1968,1972
1443,Wake Forest University,1960,1963
1444,,,
1445,Michigan State University,1982,1985
1446,Texas A&M University,1961,1964
1446,University of Chicago,1988,1992
1446,"University of California, Irvine",2002,2006
1447,,,
1448,,,
1449,,,
1450,University of South Florida,2002,2005
1450,University of Miami,2011,2015
1451,"The University of Tennessee, Knoxville",1972,1976
1451,Arizona State University,2012,2016
1451,University of Colorado Boulder,2018,2022
1452,,,
1453,University of Pennsylvania,1987,1991
1454,University of Chicago,1988,1991
1455,The University of Georgia,1997,2001
1456,,,
1457,Dartmouth College,1995,1998
1457,University of New Mexico,1998,2001
1458,,,
1459,,,
1460,"University of California, Berkeley (UCB)",1974,1978
1460,University of Notre Dame,1995,1999
1461,"University of California, Riverside",1999,2002
1462,,,
1463,,,
1464,University of South Florida,1962,1966
1464,Columbia University,1964,1967
1465,Duke University,1985,1988
1466,Howard University,2004,2007
1466,The Katz School at Yeshiva University,2011,2015
1467,University of Washington,1965,1969
1467,New York University,2015,2019
1468,,,
1469,George Washington University,1985,1988
1469,"University of California, Irvine",1964,1968
1469,"University of California, Los Angeles (UCLA)",1970,1973
1470,"The University of Tennessee, Knoxville",2009,2013
1470,University of Southern California,1985,1989
1470,Illinois Institute of Technology,1997,2001
1471,The Katz School at Yeshiva University,1960,1964
1472,"University of California, Riverside",1986,1989
1472,Brown University,1987,1990
1473,University of Texas Dallas,1992,1995
1473,Northwestern University,2015,2018
1474,,,
1475,Arizona State University,1985,1988
1475,Indiana University Bloomington,2006,2009
1476,Boston College,1981,1985
1476,Drexel University,2011,2015
1476,University of Miami,1972,1976
1477,Brown University,1968,1972
1477,Case Western Reserve University,2018,2021
1477,The University of Georgia,2006,2009
1478,The New School,2008,2012
1478,The Ohio State University,2018,2021
1479,Illinois Institute of Technology,1978,1982
1480,,,
1481,,,
1482,,,
1483,"University of Colorado, Denver",1975,1979
1483,Brown University,1970,1973
1484,Indiana University Bloomington,1987,1991
1485,,,
1486,,,
1487,University of Delaware,1980,1983
1487,Texas A&M University,2004,2007
1487,"University of California, Davis",1990,1994
1488,University of Wisconsin-Madison,1968,1971
1489,,,
1490,University of Pennsylvania,2001,2005
1490,"University of Maryland, College Park",2013,2017
1490,Colorado State University,1986,1990
1491,"University of California, Santa Cruz",1991,1994
1491,Emory University,1993,1996
1491,University of Wisconsin-Madison,1980,1984
1492,Case Western Reserve University,2000,2004
1493,Rutgers University - New Brunswick,1965,1969
1494,Vanderbilt University,1983,1987
1494,New York University,2007,2010
1494,University of Pennsylvania,1961,1964
1495,,,
1496,Princeton University,1967,1971
1497,,,
1498,,,
1499,,,
1500,,,
1501,,,
1502,,,
1503,,,
1504,,,
1505,,,
1506,The Katz School at Yeshiva University,1984,1987
1506,Boston College,1999,2002
1506,University of Virginia,1976,1980
1507,,,
1508,,,
1509,"University of North Carolina, Chapel Hill",1978,1982
1510,,,
1511,,,
1512,,,
1513,Wake Forest University,1974,1978
1513,University of Colorado Boulder,1999,2002
1513,Vanderbilt University,1963,1966
1514,,,
1515,University of Pennsylvania,2020,2024
1515,"University of California, Irvine",1993,1997
1516,,,
1517,University of Colorado Boulder,2015,2018
1518,,,
1519,Virginia Polytechnic Institute and State University,1970,1973
1520,,,
1521,University of Pennsylvania,2010,2013
1522,,,
1523,,,
1524,,,
1525,University of Texas Dallas,2004,2007
1526,,,
1527,University of Texas Dallas,2008,2012
1527,Tufts University,1999,2003
1528,Drexel University,2015,2019
1528,University of Connecticut,2001,2004
1528,University of Texas at Austin,1970,1973
1529,,,
1530,,,
1531,Arizona State University,2003,2006
1531,University of Pittsburgh,2015,2018
1531,"University of California, Riverside",1976,1979
1532,The New School,2009,2012
1533,Drexel University,1970,1973
1534,,,
1535,University of South Florida,1997,2001
1535,University of Oklahoma,1973,1977
1536,Johns Hopkins University,1971,1975
1537,Georgetown University,1975,1978
1538,,,
1539,University of Iowa,1985,1988
1540,Colorado State University,1966,1970
1540,The Katz School at Yeshiva University,1962,1966
1540,"University of California, Santa Barbara (UCSB)",1975,1979
1541,,,
1542,,,
1543,Princeton University,1989,1993
1543,Vanderbilt University,1961,1964
1544,University of New Mexico,2001,2004
1545,,,
1546,University of Iowa,1985,1988
1546,"University of Illinois, Chicago (UIC)",1986,1990
1546,Texas A&M University,2001,2005
1547,Virginia Polytechnic Institute and State University,1970,1973
1547,University of Delaware,1964,1967
1548,,,
1549,,,
1550,"University of North Carolina, Chapel Hill",1973,1977
1550,Washington University in St. Louis,1992,1996
1550,The Katz School at Yeshiva University,1962,1966
1551,"University of Illinois, Chicago (UIC)",1977,1980
1552,Duke University,1997,2000
1553,,,
1554,,,
1555,,,
1556,Vanderbilt University,1998,2002
1557,,,
1558,,,
1559,Virginia Polytechnic Institute and State University,1967,1971
1559,Columbia University,1965,1968
1559,University of Colorado Boulder,1986,1989
1560,"The University of Tennessee, Knoxville",1981,1985
1560,Duke University,1991,1994
1561,,,
1562,"University of California, San Diego (UCSD)",1963,1966
1563,,,
1564,,,
1565,Georgia Institute of Technology,1982,1985
1565,University at Buffalo SUNY,1966,1969
1565,University of Wisconsin-Madison,1961,1964
1566,Tulane University,2009,2012
1567,,,
1568,University of New Mexico,1999,2002
1569,Wake Forest University,1997,2000
1569,"The University of Tennessee, Knoxville",1987,1990
1570,Case Western Reserve University,1995,1998
1570,The Ohio State University,1966,1970
1570,University of Virginia,2001,2004
1571,,,
1572,"University of California, Santa Cruz",1999,2003
1572,University of Miami,2003,2006
1573,,,
1574,,,
1575,,,
1576,Wake Forest University,1985,1988
1576,University of South Florida,1969,1972
1577,,,
1578,,,
1579,University of Southern California,1972,1976
1579,Rensselaer Polytechnic University,1975,1978
1579,University of Wisconsin-Madison,1972,1976
1580,,,
1581,Virginia Polytechnic Institute and State University,1979,1983
1581,California Institute of Technology (Caltech),1979,1983
1582,George Washington University,1981,1985
1582,Clark University,1991,1995
1582,California Institute of Technology (Caltech),1982,1986
1583,University at Buffalo SUNY,2002,2006
1583,Emory University,1985,1989
1583,Georgia Institute of Technology,2010,2013
1584,George Washington University,1987,1990
1585,,,
1586,"Stony Brook University, State University of New York",1980,1983
1587,Dartmouth College,1978,1981
1587,University of New Mexico,2017,2020
1587,University of Pittsburgh,1979,1983
1588,Harvard University,1997,2001
1588,University of Washington,1997,2001
1589,,,
1590,,,
1591,The University of Georgia,1977,1980
1592,,,
1593,Cornell University,1968,1972
1593,Tulane University,1960,1963
1593,University of Miami,1976,1980
1594,,,
1595,Clark University,1985,1988
1596,University of Minnesota,1998,2001
1597,Northwestern University,1988,1992
1598,,,
1599,,,
1600,,,
1601,,,
1602,,,
1603,,,
1604,Yale University,1979,1983
1605,Pennsylvania State University,1999,2002
1606,Boston College,2010,2013
1607,University of Michigan,1992,1996
1607,"University of Maryland, College Park",2005,2009
1608,,,
1609,,,
1610,,,
1611,,,
1612,Wake Forest University,1999,2003
1612,Boston University,1988,1991
1613,Yale University,1960,1964
1613,Rice University,2004,2008
1613,University of Rochester,1977,1980
1614,Massachusets Institute of Technology,1981,1985
1614,"University of California, Santa Barbara (UCSB)",1994,1998
1615,Wake Forest University,2019,2023
1615,Pennsylvania State University,1997,2000
1615,Rensselaer Polytechnic University,1969,1973
1616,,,
1617,,,
1618,University of Pittsburgh,2017,2020
1619,University of South Florida,2015,2019
1619,Illinois Institute of Technology,1984,1987
1619,Carnegie Mellon University,2000,2003
1620,,,
1621,,,
1622,Harvard University,1978,1981
1622,"University of Maryland, College Park",1978,1982
1623,Columbia University,1969,1973
1623,Tulane University,1962,1965
1624,Illinois Institute of Technology,2013,2017
1625,California Institute of Technology (Caltech),1981,1984
1625,Emory University,1985,1989
1626,The Katz School at Yeshiva University,1969,1972
1627,Iowa State University,1968,1971
1628,,,
1629,University of Vermont,2007,2010
1629,University of Notre Dame,1961,1964
1630,Howard University,2014,2017
1631,,,
1632,,,
1633,"University of California, Santa Barbara (UCSB)",2019,2022
1634,,,
1635,,,
1636,University of Vermont,1966,1970
1637,,,
1638,,,
1639,,,
1640,,,
1641,,,
1642,Texas A&M University,1972,1975
1643,,,
1644,University of Pennsylvania,1992,1995
1645,,,
1646,,,
1647,,,
1648,,,
1649,University of Massachusetts Amherst,1998,2002
1649,University of Notre Dame,1962,1966
1650,"University of Colorado, Denver",1982,1985
1651,,,
1652,"University of California, Berkeley (UCB)",1985,1988
1652,University of Iowa,1960,1963
1653,University of South Florida,1992,1995
1653,Howard University,2005,2009
1654,Vanderbilt University,1972,1975
1654,Lehigh University,1983,1986
1654,The University of Arizona,1969,1972
1655,,,
1656,Wayne State University,1982,1985
1656,The New School,1988,1991
1656,Stanford University,2002,2006
1657,,,
1658,Purdue University,2017,2020
1659,,,
1660,University of Connecticut,1988,1991
1660,University of Miami,2009,2012
1660,University of Texas at Austin,1999,2003
1661,,,
1662,,,
1663,,,
1664,University of Virginia,2004,2007
1665,Massachusets Institute of Technology,1965,1969
1665,University of Hawai,1972,1976
1665,"University of California, Davis",1999,2002
1666,,,
1667,University of Kansas,1978,1981
1668,,,
1669,University of Michigan,1964,1968
1670,University of South Florida,2004,2007
1670,"University of Colorado, Denver",1982,1986
1670,Lehigh University,1995,1998
1671,,,
1672,,,
1673,University of Delaware,1999,2003
1674,,,
1675,,,
1676,,,
1677,University of Massachusetts Amherst,1980,1983
1677,Tufts University,1968,1971
1678,Brandeis University,1990,1994
1678,Illinois Institute of Technology,1995,1998
1678,University of Kansas,1962,1965
1679,Iowa State University,1983,1986
1679,Northeastern University,2006,2010
1680,,,
1681,,,
1682,University of Michigan,2003,2007
1683,University of Connecticut,1993,1996
1683,"University of Colorado, Denver",1968,1972
1684,,,
1685,Boston College,1973,1977
1685,California Institute of Technology (Caltech),1987,1990
1685,"Stony Brook University, State University of New York",1963,1966
1686,,,
1687,,,
1688,,,
1689,George Washington University,1982,1986
1690,,,
1691,,,
1692,,,
1693,"University of California, Berkeley (UCB)",2006,2009
1694,,,
1695,,,
1696,University of Florida,1961,1965
1696,Tulane University,1994,1997
1697,Duke University,1990,1994
1698,,,
1699,,,
1700,,,
1701,Indiana University Bloomington,2003,2006
1702,,,
1703,"University of Illinois, Chicago (UIC)",2000,2004
1703,University of Illinois at Urbana-Champaign,1986,1989
1703,University of Washington,2001,2004
1704,Cornell University,1972,1976
1704,Yale University,1976,1980
1705,"University of Illinois, Chicago (UIC)",1965,1968
1706,,,
1707,,,
1708,University of Kansas,1985,1988
1709,University of Utah,2000,2004
1710,Virginia Polytechnic Institute and State University,1990,1994
1711,Dartmouth College,2020,2023
1712,,,
1713,Iowa State University,2007,2010
1713,University of Colorado Boulder,1984,1988
1713,Illinois Institute of Technology,2016,2019
1714,,,
1715,The University of Arizona,2019,2022
1716,Texas A&M University,1977,1981
1717,,,
1718,University of Minnesota,1967,1970
1719,Virginia Polytechnic Institute and State University,2007,2010
1719,University of Iowa,2018,2022
1719,Tufts University,2015,2019
1720,,,
1721,University of Texas at Austin,1974,1977
1722,,,
1723,,,
1724,,,
1725,University of Massachusetts Amherst,2020,2024
1726,,,
1727,"University of California, Irvine",1998,2002
1727,Illinois Institute of Technology,1992,1995
1727,Pennsylvania State University,1994,1998
1728,,,
1729,University of Colorado Boulder,2002,2006
1729,Cornell University,1992,1996
1730,Drexel University,2009,2012
1731,,,
1732,University of Texas Dallas,1983,1987
1732,Howard University,1997,2000
1732,The Katz School at Yeshiva University,2003,2007
1733,,,
1734,The Katz School at Yeshiva University,2012,2016
1734,University of Vermont,2001,2005
1734,Indiana University Bloomington,1985,1989
1735,Indiana University Bloomington,2003,2006
1735,Washington State University,1970,1974
1736,"University of California, San Diego (UCSD)",1960,1964
1736,"University of Colorado, Denver",1962,1965
1737,Columbia University,2012,2015
1738,,,
1739,University of Wisconsin-Madison,1993,1997
1740,,,
1741,,,
1742,"University of Maryland, College Park",2003,2006
1743,Brandeis University,1971,1975
1744,University of Rochester,2012,2015
1744,University of Connecticut,2007,2010
1744,Tulane University,1971,1974
1745,,,
1746,University of South Florida,1997,2000
1747,,,
1748,,,
1749,,,
1750,University of Pittsburgh,2020,2024
1750,"University of California, Riverside",2017,2021
1750,University of Illinois at Urbana-Champaign,2003,2007
1751,,,
1752,,,
1753,,,
1754,,,
1755,,,
1756,,,
1757,Massachusets Institute of Technology,2012,2016
1757,"University of California, Berkeley (UCB)",1974,1978
1757,University of Texas Dallas,1970,1973
1758,,,
1759,"University of California, Los Angeles (UCLA)",1973,1976
1759,Purdue University,1968,1972
1759,"University of Maryland, Baltimore County",2010,2014
1760,,,
1761,,,
1762,The Ohio State University,1975,1978
1762,Georgetown University,1994,1998
1763,University of Illinois at Urbana-Champaign,1988,1991
1763,The New School,1973,1976
1763,University of Vermont,2011,2015
1764,,,
1765,,,
1766,"University of California, Santa Barbara (UCSB)",1981,1985
1767,,,
1768,Texas A&M University,1981,1984
1768,Boston University,1974,1977
1769,University of Florida,1967,1971
1770,"Stony Brook University, State University of New York",1984,1988
1771,,,
1772,Brandeis University,1962,1965
1772,University of Illinois at Urbana-Champaign,2019,2022
1773,Purdue University,1976,1980
1773,"University of California, San Diego (UCSD)",1992,1995
1773,Indiana University Bloomington,1992,1996
1774,University of Massachusetts Amherst,1985,1988
1775,,,
1776,Oregon State University,2015,2018
1776,"University of California, San Diego (UCSD)",1975,1978
1776,"University of California, Berkeley (UCB)",1982,1986
1777,Boston College,1976,1979
1778,,,
1779,Wake Forest University,1968,1972
1780,,,
1781,,,
1782,"University of California, Irvine",2002,2006
1783,,,
1784,Lehigh University,2011,2015
1785,University of Massachusetts Amherst,1996,1999
1785,"University of Maryland, College Park",2008,2011
1785,"University of North Carolina, Chapel Hill",2013,2016
1786,,,
1787,University of Kansas,1964,1968
1788,,,
1789,"Stony Brook University, State University of New York",1971,1974
1789,University of Texas at Austin,1982,1986
1789,Florida State University,1986,1990
1790,University of Connecticut,1978,1982
1790,The New School,2015,2018
1791,University of Pittsburgh,1976,1979
1792,,,
1793,,,
1794,"University of California, Berkeley (UCB)",1997,2001
1795,Carnegie Mellon University,1996,2000
1795,Pennsylvania State University,1980,1983
1795,Michigan State University,1998,2001
1796,,,
1797,,,
1798,"Stony Brook University, State University of New York",1963,1966
1798,California Institute of Technology (Caltech),1966,1969
1799,,,
1800,University of Minnesota,1965,1968
1800,Georgetown University,2006,2009
1800,"University of Illinois, Chicago (UIC)",2003,2007
1801,,,
1802,,,
1803,,,
1804,,,
1805,University of Colorado Boulder,2002,2006
1806,,,
1807,George Washington University,2002,2006
1807,"University of California, Los Angeles (UCLA)",1970,1973
1807,North Carolina State University,1964,1968
1808,University of Rochester,1977,1981
1809,Arizona State University,2006,2009
1810,,,
1811,,,
1812,,,
1813,,,
1814,Pennsylvania State University,2016,2019
1814,Texas A&M University,2014,2018
1814,Brandeis University,1986,1990
1815,,,
1816,,,
1817,University of Pennsylvania,2001,2005
1818,,,
1819,"University of Illinois, Chicago (UIC)",1979,1982
1820,Iowa State University,2013,2016
1820,Tufts University,1965,1969
1820,University of Massachusetts Amherst,2008,2011
1821,,,
1822,,,
1823,,,
1824,"University of California, Riverside",1974,1978
1825,,,
1826,University of Notre Dame,2016,2019
1826,Illinois Institute of Technology,2015,2018
1826,University of Michigan,2006,2010
1827,"University of Colorado, Denver",1987,1990
1828,,,
1829,,,
1830,,,
1831,Arizona State University,2015,2018
1831,Brandeis University,2019,2022
1832,,,
1833,Boston College,1987,1991
1834,,,
1835,,,
1836,Princeton University,2005,2009
1836,Washington State University,1997,2000
1836,"University of California, Santa Barbara (UCSB)",2015,2018
1837,University of Pennsylvania,1976,1980
1838,,,
1839,"University of California, Santa Cruz",1986,1990
1839,Vanderbilt University,2009,2013
1839,University of Miami,2008,2012
1840,,,
1841,Georgia Institute of Technology,1963,1967
1842,,,
1843,University of Texas Dallas,1989,1993
1843,"University of California, Berkeley (UCB)",2009,2012
1843,University of Hawai,1974,1977
1844,University of Wisconsin-Madison,1995,1998
1845,,,
1846,Washington University in St. Louis,1962,1966
1846,University of Illinois at Urbana-Champaign,1964,1967
1846,The Katz School at Yeshiva University,1977,1980
1847,North Carolina State University,2019,2023
1848,,,
1849,,,
1850,Case Western Reserve University,1962,1965
1851,University of Michigan,2012,2016
1851,"University of North Carolina, Chapel Hill",2016,2019
1852,Colorado State University,2007,2010
1853,,,
1854,Washington State University,1983,1986
1854,University of Oklahoma,1966,1970
1854,George Washington University,2008,2012
1855,Arizona State University,1998,2001
1856,,,
1857,Tufts University,1992,1995
1858,,,
1859,Brandeis University,2005,2008
1860,,,
1861,Tufts University,1999,2003
1861,University of South Florida,1969,1972
1861,California Institute of Technology (Caltech),1986,1989
1862,,,
1863,,,
1864,University of Notre Dame,2020,2023
1864,"University of California, Berkeley (UCB)",2006,2009
1864,University of Hawai,1978,1981
1865,Rutgers University - New Brunswick,1983,1987
1866,,,
1867,,,
1868,,,
1869,Rutgers University - New Brunswick,1962,1965
1869,Michigan State University,2002,2006
1869,"University of California, Santa Barbara (UCSB)",1995,1999
1870,,,
1871,,,
1872,Emory University,1990,1994
1872,University at Buffalo SUNY,1961,1965
1872,Johns Hopkins University,2013,2016
1873,California Institute of Technology (Caltech),2002,2005
1874,,,
1875,Brown University,2008,2012
1876,,,
1877,Rice University,2004,2007
1877,University of Notre Dame,1960,1963
1877,University of New Mexico,2016,2019
1878,,,
1879,"University of California, Davis",2001,2004
1879,New York University,1972,1976
1879,University of Oklahoma,1988,1991
1880,,,
1881,University of Iowa,1978,1982
1881,University of Michigan,1994,1998
1882,Rice University,1991,1994
1883,,,
1884,New York University,1979,1983
1884,Rice University,1990,1993
1885,University at Buffalo SUNY,2005,2008
1885,Brown University,1975,1979
1886,Tufts University,2016,2019
1886,Brown University,1989,1992
1886,Carnegie Mellon University,1993,1997
1887,,,
1888,,,
1889,,,
1890,,,
1891,Drexel University,2014,2018
1891,Tulane University,1998,2002
1891,Dartmouth College,2000,2003
1892,University of Minnesota,1983,1986
1893,,,
1894,,,
1895,University at Buffalo SUNY,1976,1979
1896,,,
1897,Brown University,2000,2004
1897,University of Delaware,1973,1976
1898,,,
1899,Illinois Institute of Technology,1983,1986
1900,University of Minnesota,1990,1993
1900,Washington University in St. Louis,1995,1998
1901,,,
1902,University of Delaware,1994,1997
1903,,,
1904,,,
1905,,,
1906,,,
1907,,,
1908,,,
1909,The New School,2011,2014
1910,,,
1911,,,
1912,Illinois Institute of Technology,1960,1963
1913,The Katz School at Yeshiva University,2000,2004
1914,,,
1915,,,
1916,,,
1917,The New School,1986,1989
1917,Duke University,2010,2013
1917,Arizona State University,1962,1965
1918,,,
1919,Rutgers University - New Brunswick,2011,2014
1920,,,
1921,,,
1922,,,
1923,Rice University,1999,2003
1924,The Ohio State University,1969,1972
1924,Johns Hopkins University,1963,1966
