925,It Smart Group,2003,2007
925,DynCorp,1982,1985
925,Apple Inc.,1985,1992
926,DynCorp,1964,1979
927,,,
928,Erickson,2018,present
929,Amazon.com,1980,1983
930,Facebook,1997,2004
930,Biolife Grup,2004,present
930,21st Century Fox,1993,1996
931,,,
932,Carrefour,2020,present
933,Zepter,2014,present
933,Mars,1983,1987
933,Metro Cash&Carry,1992,1995
934,,,
935,,,
936,Boeing,2011,present
937,,,
938,Areon Impex,1964,1967
938,Comcast,2000,2007
939,,,
940,Global Print,2009,present
940,21st Century Fox,2010,2014
940,Biolife Grup,1980,1983
941,,,
942,,,
943,,,
944,DynCorp,2007,2014
944,21st Century Fox,2000,2015
944,Leadertech Consulting,1963,1978
945,,,
946,CarMax,2017,present
947,,,
948,UPC,2014,present
948,Biolife Grup,1965,1980
948,Comodo,1999,2003
949,,,
950,,,
951,Vodafone,1982,1997
951,DynCorp,2001,2016
951,Erickson,1968,1972
952,21st Century Fox,2014,2017
953,Danone,1999,2006
953,Leadertech Consulting,1997,2012
953,Boeing,2004,2007
954,,,
955,Mars,2009,present
956,,,
957,UPC,1997,2001
957,Metro Cash&Carry,1993,1996
958,Areon Impex,1973,1980
958,Coca-Cola Company,2004,present
959,,,
960,Global Print,1989,1993
960,Erickson,1981,1984
960,Danone,2008,2015
961,,,
962,UPC,2003,2018
963,,,
964,,,
965,,,
966,Comcast,1986,2001
967,Danone,2005,2008
967,BuzzFeed,1961,1968
967,Comcast,1978,1993
968,Comcast,1995,2010
969,It Smart Group,1976,1980
970,Amazon.com,2012,2015
971,,,
972,21st Century Fox,2010,present
973,,,
974,Comcast,1965,1969
975,,,
976,,,
977,Amazon.com,1999,2014
977,Mars,2019,present
977,Facebook,1978,1982
978,Biolife Grup,1989,1992
979,,,
980,,,
981,DynCorp,1983,1986
982,,,
983,,,
984,BuzzFeed,1984,1999
984,Vodafone,1990,1994
985,,,
986,21st Century Fox,2016,present
986,Facebook,2008,present
986,BuzzFeed,1992,2007
987,,,
988,Erickson,1962,1965
988,Coca-Cola Company,1962,1969
988,CarMax,1996,2011
989,,,
990,It Smart Group,1972,1976
991,Amazon.com,2002,2005
991,Facebook,1979,1986
992,,,
993,Comcast,1963,1966
994,,,
995,,,
996,AECOM,1970,1985
997,,,
998,,,
999,,,
1000,ENEL,2007,present
1000,21st Century Fox,2020,present
1000,Areon Impex,1987,1991
1001,Global Print,1965,1968
1002,Zepter,1981,1988
1002,Mars,2002,2017
1003,Team Guard SRL,1975,1990
1004,,,
1005,,,
1006,BuzzFeed,1968,1975
1007,Demaco,1972,1987
1008,Vodafone,2002,2005
1009,,,
1010,Facebook,1995,2010
1010,Carrefour,1992,2007
1011,Amazon.com,1964,1968
1012,,,
1013,,,
1014,,,
1015,Comodo,2007,present
1016,,,
1017,,,
1018,Boeing,1986,1993
1019,,,
1020,Vodafone,1978,1993
1020,DynCorp,1990,1994
1021,Carrefour,2001,2004
1021,Comodo,2008,2015
1021,BuzzFeed,1984,1999
1022,,,
1023,Biolife Grup,1964,1971
1023,Comodo,1964,1979
1023,DynCorp,1985,2000
1024,Coca-Cola Company,1984,1988
1024,Biolife Grup,2000,2003
1025,21st Century Fox,1991,1998
1026,Team Guard SRL,1974,1989
1026,Apple Inc.,2003,2018
1027,It Smart Group,1974,1978
1028,Zepter,1995,1998
1028,UPC,1982,1989
1029,Zepter,2006,present
1029,ExxonMobil,2000,2015
1029,Comcast,1977,1981
1030,DynCorp,1976,1979
1030,Danone,1973,1980
1031,Areon Impex,1990,2005
1032,,,
1033,ENEL,1964,1971
1034,Comodo,1982,1997
1035,,,
1036,,,
1037,,,
1038,Amazon.com,1985,1992
1038,Metro Cash&Carry,2018,present
1039,Amazon.com,1995,2010
1040,Global Print,1973,1977
1041,,,
1042,,,
1043,CarMax,1966,1981
1043,Demaco,2004,present
1043,Biolife Grup,1996,2000
1044,,,
1045,Areon Impex,1969,1976
1046,,,
1047,21st Century Fox,2016,present
1047,Team Guard SRL,2007,2014
1048,,,
1049,Mars,2016,present
1050,,,
1051,Apple Inc.,2018,present
1052,,,
1053,,,
1054,DynCorp,1967,1982
1055,,,
1056,,,
1057,Telekom,2011,2018
1058,,,
1059,UPC,1969,1984
1060,Amazon.com,1968,1972
1061,,,
1062,,,
1063,Comcast,2001,2016
1064,ENEL,2014,2017
1065,Amazon.com,1967,1974
1065,Telekom,1978,1993
1065,UPC,1965,1980
1066,Demaco,1979,1983
1067,DynCorp,2004,2007
1068,,,
1069,Zepter,2016,present
1069,Boeing,1986,2001
1069,Mars,2012,2016
1070,,,
1071,Areon Impex,1978,1985
1072,Erickson,2006,present
1073,AECOM,1969,1984
1073,21st Century Fox,1981,1985
1074,Zepter,1995,1998
1074,Global Print,2003,2010
1074,Apple Inc.,1997,2012
1075,Comodo,2001,2004
1076,Danone,1960,1967
1077,ENEL,1984,1999
1078,Facebook,1977,1992
1079,,,
1080,Mars,1971,1974
1081,,,
1082,,,
1083,DynCorp,2019,present
1083,ENEL,1982,1986
1084,Coca-Cola Company,1978,1981
1085,Global Print,1989,1996
1085,Amazon.com,1961,1976
1085,Team Guard SRL,2020,present
1086,Comcast,1982,1986
1087,Comcast,2004,2007
1088,,,
1089,Telekom,2012,present
1089,Comodo,1989,1992
1089,Global Print,1967,1974
1090,,,
1091,UPC,1978,1993
1092,Metro Cash&Carry,1971,1975
1093,,,
1094,Telekom,2006,2013
1095,,,
1096,Coca-Cola Company,2019,present
1097,,,
1098,,,
1099,,,
1100,,,
1101,ExxonMobil,2010,present
1102,Leadertech Consulting,1984,1988
1103,,,
1104,,,
1105,Apple Inc.,1984,1999
1105,Biolife Grup,1988,1991
1105,Vodafone,1996,2003
1106,,,
1107,,,
1108,,,
1109,ENEL,2019,present
1109,21st Century Fox,2004,2011
1110,,,
1111,,,
1112,,,
1113,,,
1114,Biolife Grup,2014,present
1114,Erickson,1986,2001
1115,,,
1116,,,
1117,ENEL,1965,1968
1117,Coca-Cola Company,1995,2002
1118,,,
1119,UPC,2013,2016
1120,CarMax,2007,2014
1120,Mars,1997,2012
1120,AECOM,1989,2004
1121,Coca-Cola Company,2016,present
1122,,,
1123,Vodafone,1963,1970
1124,Biolife Grup,2003,2018
1124,Telekom,1989,2004
1125,UPC,1967,1971
1125,Telekom,1992,1995
1126,,,
1127,,,
1128,,,
1129,Vodafone,1979,1983
1130,Facebook,1966,1969
1130,Biolife Grup,2009,2016
1130,Erickson,1986,2001
1131,ENEL,2003,2006
1132,,,
1133,Carrefour,2012,present
1134,BuzzFeed,1967,1982
1135,,,
1136,,,
1137,Coca-Cola Company,2010,2017
1138,Comodo,2018,present
1139,,,
1140,,,
1141,,,
1142,,,
1143,DynCorp,1972,1987
1143,Comodo,1994,2009
1143,21st Century Fox,2012,2016
1144,Leadertech Consulting,1993,1996
1144,UPC,2016,present
1144,ExxonMobil,2011,present
1145,,,
1146,,,
1147,DynCorp,1960,1975
1148,UPC,2011,present
1149,Erickson,1969,1973
1150,Leadertech Consulting,1983,1986
1150,DynCorp,2006,2013
1151,Zepter,1994,2009
1152,,,
1153,,,
1154,,,
1155,,,
1156,,,
1157,DynCorp,2004,present
1158,BuzzFeed,1971,1975
1158,Zepter,1968,1971
1159,Amazon.com,1988,1995
1160,,,
1161,Metro Cash&Carry,1960,1963
1162,Amazon.com,2010,2017
1162,Leadertech Consulting,1978,1993
1163,21st Century Fox,2012,present
1163,DynCorp,1963,1967
1163,Coca-Cola Company,2010,2013
1164,,,
1165,,,
1166,,,
1167,AECOM,1997,2001
1167,It Smart Group,1990,1993
1167,Apple Inc.,2011,2018
1168,,,
1169,Telekom,1962,1977
1170,Coca-Cola Company,1974,1978
1171,,,
1172,,,
1173,,,
1174,,,
1175,BuzzFeed,1965,1972
1176,,,
1177,,,
1178,CarMax,2005,2009
1178,It Smart Group,1975,1978
1178,Zepter,2019,present
1179,,,
1180,,,
1181,,,
1182,Global Print,1996,1999
1183,,,
1184,,,
1185,Comcast,1978,1993
1186,Vodafone,2010,2014
1186,Metro Cash&Carry,1998,2001
1187,21st Century Fox,2007,2014
1187,ENEL,1985,2000
1187,Mars,2008,2011
1188,Vodafone,1977,1984
1188,Mars,1975,1990
1188,Erickson,2000,2015
1189,,,
1190,Carrefour,2003,2006
1191,,,
1192,Telekom,1981,1996
1192,Areon Impex,1979,1994
1193,Comcast,1998,2002
1194,DynCorp,2013,2016
1195,,,
1196,,,
1197,BuzzFeed,1984,1999
1197,Metro Cash&Carry,2018,present
1198,,,
1199,Comodo,1972,1979
1200,Team Guard SRL,1973,1988
1201,Apple Inc.,1997,2000
1202,,,
1203,Mars,2004,present
1203,DynCorp,2012,present
1204,CarMax,1962,1966
1204,Comodo,2008,2011
1204,Zepter,2011,2018
1205,Metro Cash&Carry,1990,2005
1205,It Smart Group,2018,present
1206,Danone,2002,2006
1206,DynCorp,2000,2003
1206,Demaco,2003,2010
1207,Apple Inc.,1964,1979
1207,Metro Cash&Carry,1982,1997
1207,Carrefour,1961,1965
1208,Metro Cash&Carry,2010,2013
1208,ENEL,2008,2015
1209,Telekom,1980,1995
1210,Erickson,2013,2016
1210,Facebook,2000,2007
1211,Areon Impex,1988,2003
1211,Telekom,1995,2010
1211,ExxonMobil,2019,present
1212,,,
1213,,,
1214,,,
1215,Comodo,1982,1997
1216,UPC,1960,1964
1217,AECOM,1981,1984
1218,Areon Impex,1977,1984
1218,Boeing,2014,present
1218,Vodafone,1965,1980
1219,CarMax,2015,present
1219,Boeing,2013,2016
1220,,,
1221,Danone,1983,1998
1222,,,
1223,UPC,2018,present
1224,Amazon.com,1970,1985
1225,,,
1226,,,
1227,,,
1228,,,
1229,CarMax,1981,1996
1230,Comcast,1962,1977
1230,AECOM,2020,present
1230,Demaco,1962,1965
1231,,,
1232,,,
1233,,,
1234,,,
1235,Vodafone,1965,1968
1235,Apple Inc.,1982,1989
1236,,,
1237,,,
1238,AECOM,2005,2012
1238,Coca-Cola Company,1994,2009
1239,Danone,1971,1986
1239,Telekom,1995,1999
1239,Comcast,1976,1979
1240,Team Guard SRL,1967,1974
1240,Areon Impex,1963,1978
1240,Facebook,1984,1999
1241,,,
1242,,,
1243,,,
1244,Demaco,2000,2015
1245,,,
1246,AECOM,1981,1985
1246,Amazon.com,1979,1982
1246,It Smart Group,2009,2016
1247,Leadertech Consulting,1997,2012
1248,Mars,1962,1965
1249,,,
1250,Carrefour,1973,1988
1250,AECOM,1961,1976
1250,Demaco,2010,2014
1251,,,
1252,Zepter,2000,2007
1253,,,
1254,Erickson,1980,1995
1254,UPC,1969,1973
1254,Carrefour,1975,1978
1255,,,
1256,,,
1257,,,
1258,,,
1259,Boeing,1992,1995
1259,Vodafone,2017,present
1260,It Smart Group,1965,1980
1260,21st Century Fox,2005,2008
1260,Facebook,2017,present
1261,Danone,2015,present
1262,Metro Cash&Carry,2019,present
1263,,,
1264,,,
1265,Metro Cash&Carry,2000,2007
1265,Zepter,1970,1985
1266,,,
1267,,,
1268,Amazon.com,1963,1966
1269,BuzzFeed,2009,2016
1270,,,
1271,,,
1272,Metro Cash&Carry,1965,1969
1273,,,
1274,Areon Impex,1966,1973
1274,It Smart Group,1990,2005
1274,AECOM,2011,2014
1275,It Smart Group,1993,2000
1276,,,
1277,Telekom,2010,present
1278,,,
1279,,,
1280,Erickson,2003,2010
1281,Leadertech Consulting,1985,2000
1281,21st Century Fox,1982,1997
1282,,,
1283,Global Print,1982,1985
1283,Facebook,1975,1982
1283,Comodo,2012,present
1284,Zepter,1984,1999
1284,Leadertech Consulting,2002,2006
1285,,,
1286,Mars,1994,2001
1287,DynCorp,2002,2017
1287,ENEL,1962,1965
1288,21st Century Fox,1968,1975
1289,Mars,1987,2002
1290,Global Print,1994,2009
1291,,,
1292,,,
1293,Telekom,2011,2018
1293,DynCorp,2017,present
1294,Areon Impex,1987,2002
1294,Comcast,2002,2006
1294,Zepter,1961,1964
1295,Carrefour,1976,1983
1296,Leadertech Consulting,1990,2005
1296,21st Century Fox,2020,present
1296,Boeing,1980,1984
1297,Biolife Grup,2008,2011
1297,Comodo,1995,2002
1298,Zepter,1998,2013
1298,Biolife Grup,1978,1981
1299,Demaco,1977,1984
1300,It Smart Group,2020,present
1301,,,
1302,,,
1303,Coca-Cola Company,2011,2014
1303,Metro Cash&Carry,2004,2011
1303,Comodo,1992,2007
1304,,,
1305,,,
1306,Coca-Cola Company,1981,1984
1307,,,
1308,Areon Impex,1986,2001
1309,Boeing,1968,1983
1309,Demaco,2000,2004
1310,AECOM,1987,1990
1311,,,
1312,,,
1313,Danone,1993,1996
1313,Leadertech Consulting,1993,2000
1314,,,
1315,,,
1316,,,
1317,,,
1318,,,
1319,Danone,2005,present
1319,Apple Inc.,2015,present
1320,,,
1321,,,
1322,,,
1323,Biolife Grup,1996,2011
1324,Areon Impex,1981,1996
1325,Amazon.com,1991,1995
1326,,,
1327,,,
1328,Danone,1989,2004
1329,Telekom,2011,2014
1329,Facebook,1998,2005
1330,Facebook,1976,1991
1331,,,
1332,,,
1333,AECOM,1988,1991
1334,,,
1335,,,
1336,,,
1337,Danone,1977,1981
1337,Demaco,1990,1993
1338,,,
1339,,,
1340,ExxonMobil,2019,present
1341,Areon Impex,1979,1983
1342,Vodafone,1994,1997
1343,Coca-Cola Company,1997,2004
1344,,,
1345,Metro Cash&Carry,1986,1989
1346,Carrefour,1966,1973
1347,,,
1348,CarMax,1972,1987
1349,,,
1350,Areon Impex,2017,present
1350,Team Guard SRL,1972,1979
1351,,,
1352,,,
1353,,,
1354,,,
1355,Telekom,1976,1983
1355,ENEL,1982,1997
1356,,,
1357,Comcast,2004,2008
1357,Mars,1978,1981
1358,Vodafone,2019,present
1359,DynCorp,2018,present
1360,,,
1361,Metro Cash&Carry,1988,1995
1362,,,
1363,Carrefour,1963,1978
1363,Erickson,2016,present
1363,Boeing,1972,1975
1364,,,
1365,DynCorp,1967,1982
1366,,,
1367,,,
1368,Demaco,1976,1979
1369,Zepter,1982,1989
1370,,,
1371,,,
1372,Amazon.com,2005,2009
1373,Global Print,2011,2014
1374,,,
1375,Areon Impex,2011,present
1376,UPC,1988,1991
1377,Metro Cash&Carry,1967,1974
1377,Comodo,2012,present
1377,Amazon.com,1961,1976
1378,,,
1379,,,
1380,Comodo,1969,1976
1381,Comodo,1997,2012
1382,ENEL,1974,1989
1382,Telekom,1993,1997
1383,Danone,2012,2015
1383,ExxonMobil,2007,2014
1384,,,
1385,,,
1386,Areon Impex,2006,2010
1387,,,
1388,DynCorp,1960,1967
1388,It Smart Group,1968,1983
1389,Metro Cash&Carry,1961,1964
1389,Danone,1993,2000
1389,Demaco,1962,1977
1390,,,
1391,It Smart Group,1982,1986
1392,,,
1393,Team Guard SRL,1977,1984
1394,Areon Impex,1983,1998
1395,AECOM,1975,1990
1395,Leadertech Consulting,2014,2018
1395,Apple Inc.,1960,1963
1396,Metro Cash&Carry,1971,1978
1396,BuzzFeed,1989,2004
1396,21st Century Fox,1975,1990
1397,,,
1398,,,
1399,,,
1400,,,
1401,,,
1402,,,
1403,,,
1404,,,
1405,,,
1406,,,
1407,ENEL,1995,2002
1407,ExxonMobil,1972,1987
1407,Zepter,1994,2009
1408,,,
1409,,,
1410,,,
1411,,,
1412,Areon Impex,1982,1997
1412,Apple Inc.,1971,1975
1412,AECOM,1962,1965
1413,Carrefour,1975,1982
1413,Zepter,2012,present
1413,UPC,1994,1997
1414,Demaco,2012,present
1415,Areon Impex,1970,1985
1416,,,
1417,Comodo,1975,1979
1418,Danone,2002,2005
1418,Demaco,1990,1997
1419,,,
1420,Coca-Cola Company,2003,2018
1420,Zepter,1961,1965
1421,Telekom,2006,2009
1421,Metro Cash&Carry,2005,2012
1422,,,
1423,,,
1424,,,
1425,,,
1426,,,
1427,,,
1428,,,
1429,Boeing,1969,1976
1430,Biolife Grup,2005,present
1430,Amazon.com,2010,present
1430,BuzzFeed,1968,1972
1431,,,
1432,,,
1433,Zepter,1975,1990
1433,21st Century Fox,1994,2009
1433,ENEL,2003,2007
1434,AECOM,1978,1981
1435,,,
1436,Areon Impex,1983,1998
1437,,,
1438,,,
1439,ExxonMobil,1976,1979
1439,Metro Cash&Carry,1996,2003
1440,Danone,1993,2008
1441,CarMax,2002,2005
1441,It Smart Group,1965,1972
1442,,,
1443,,,
1444,Telekom,1981,1985
1445,,,
1446,Biolife Grup,1979,1986
1447,,,
1448,,,
1449,21st Century Fox,2002,2006
1450,Zepter,1965,1968
1451,Zepter,1990,1997
1452,Mars,1971,1986
1452,Global Print,1969,1984
1452,Boeing,2012,2016
1453,Danone,1961,1964
1454,Facebook,1999,2006
1455,Boeing,2013,present
1455,Leadertech Consulting,2014,2017
1455,Biolife Grup,1974,1981
1456,Carrefour,1982,1997
1457,,,
1458,,,
1459,Carrefour,1972,1975
1459,Comcast,2016,present
1459,UPC,1984,1999
1460,DynCorp,1973,1988
1461,,,
1462,,,
1463,Zepter,1984,1991
1464,Coca-Cola Company,2010,present
1464,Telekom,1977,1992
1464,Leadertech Consulting,2006,2010
1465,Amazon.com,2002,2005
1465,Coca-Cola Company,2001,2008
1466,,,
1467,Facebook,2020,present
1468,Amazon.com,1999,2006
1468,Coca-Cola Company,1965,1980
1468,Danone,1975,1990
1469,Areon Impex,2007,2011
1469,Comodo,2001,2004
1470,UPC,1979,1986
1470,Biolife Grup,1985,2000
1471,ExxonMobil,1965,1980
1471,Metro Cash&Carry,1992,1996
1472,AECOM,1996,1999
1472,Erickson,1994,2001
1473,,,
1474,,,
1475,,,
1476,,,
1477,,,
1478,Erickson,1997,2012
1479,,,
1480,Coca-Cola Company,1988,1995
1481,BuzzFeed,1990,2005
1482,,,
1483,It Smart Group,1971,1975
1484,Coca-Cola Company,2001,2004
1484,UPC,1974,1981
1484,21st Century Fox,1998,2013
1485,Comodo,1978,1993
1485,Team Guard SRL,1990,1994
1486,,,
1487,,,
1488,,,
1489,,,
1490,Biolife Grup,1979,1983
1490,Apple Inc.,1977,1980
1491,,,
1492,,,
1493,,,
1494,,,
1495,ENEL,2017,present
1496,,,
1497,Demaco,2001,2005
1498,Global Print,1999,2002
1498,Demaco,1986,1993
1499,,,
1500,,,
1501,Comcast,2009,2013
1501,CarMax,1998,2001
1501,It Smart Group,1983,1990
1502,CarMax,2009,present
1503,Carrefour,2019,present
1503,Apple Inc.,1998,2002
1504,Facebook,1973,1976
1504,Coca-Cola Company,2003,2010
1505,Boeing,1964,1979
1505,21st Century Fox,2002,2005
1506,Mars,1998,2005
1506,Team Guard SRL,1972,1987
1506,Biolife Grup,1971,1986
1507,Apple Inc.,1985,1989
1507,Amazon.com,1984,1987
1507,Boeing,2020,present
1508,Facebook,1966,1981
1508,Leadertech Consulting,2019,present
1509,Comodo,1971,1975
1509,Team Guard SRL,2020,present
1510,,,
1511,,,
1512,,,
1513,,,
1514,ExxonMobil,1989,1992
1514,Boeing,1981,1988
1515,,,
1516,Coca-Cola Company,1995,1998
1516,It Smart Group,1966,1973
1517,,,
1518,,,
1519,,,
1520,Global Print,2019,present
1521,BuzzFeed,2003,2010
1522,Boeing,1966,1981
1523,Carrefour,1985,2000
1523,Leadertech Consulting,2005,2009
1523,Demaco,1989,1992
1524,AECOM,2020,present
1524,Telekom,1992,2007
1524,UPC,1973,1988
1525,,,
1526,Carrefour,2009,2012
1527,Telekom,1987,1994
1528,Biolife Grup,2016,present
1529,,,
1530,Metro Cash&Carry,1984,1991
1530,ENEL,2002,2017
1530,CarMax,1996,2011
1531,Telekom,2000,2004
1531,Coca-Cola Company,1973,1976
1532,Coca-Cola Company,1979,1986
1532,BuzzFeed,2004,present
1533,Global Print,2011,present
1533,Erickson,1974,1978
1534,,,
1535,,,
1536,,,
1537,Biolife Grup,1965,1980
1538,,,
1539,Facebook,1984,1987
1539,21st Century Fox,1979,1986
1539,ExxonMobil,1967,1982
1540,Telekom,1982,1985
1541,,,
1542,BuzzFeed,2006,present
1542,Leadertech Consulting,1980,1995
1543,,,
1544,Danone,2004,2007
1545,DynCorp,2017,present
1546,,,
1547,Leadertech Consulting,2018,present
1548,Danone,1987,1991
1549,It Smart Group,1992,1995
1550,DynCorp,1988,1995
1550,ExxonMobil,1989,2004
1551,,,
1552,UPC,1970,1974
1553,DynCorp,2013,2016
1553,Amazon.com,1966,1973
1553,Global Print,2006,present
1554,,,
1555,,,
1556,,,
1557,,,
1558,Facebook,2009,2013
1559,Vodafone,1961,1964
1559,Leadertech Consulting,1998,2005
1560,It Smart Group,2008,present
1560,Global Print,1960,1975
1561,,,
1562,,,
1563,,,
1564,Global Print,1965,1980
1564,Vodafone,2008,present
1564,21st Century Fox,1970,1974
1565,,,
1566,Danone,2017,present
1567,Carrefour,1960,1975
1567,Leadertech Consulting,1984,1987
1567,ExxonMobil,1963,1970
1568,DynCorp,1994,2009
1568,Areon Impex,1977,1992
1569,Zepter,1961,1965
1569,Boeing,2016,present
1569,Telekom,1960,1967
1570,Team Guard SRL,2019,present
1570,Demaco,1998,2013
1570,Global Print,1991,1995
1571,Amazon.com,1961,1964
1572,,,
1573,,,
1574,Facebook,2016,present
1575,CarMax,2009,2013
1576,,,
1577,,,
1578,AECOM,1973,1988
1579,,,
1580,Facebook,2000,2007
1580,AECOM,1960,1975
1581,,,
1582,AECOM,1994,1998
1583,,,
1584,,,
1585,UPC,2000,2015
1585,Demaco,1986,2001
1585,Facebook,1972,1976
1586,UPC,1991,1994
1587,DynCorp,1979,1986
1587,Carrefour,2006,present
1587,Mars,1991,2006
1588,,,
1589,Vodafone,1977,1980
1589,Comodo,1962,1969
1589,ExxonMobil,1981,1996
1590,,,
1591,UPC,1979,1986
1591,Comcast,1975,1990
1592,Areon Impex,2007,present
1593,,,
1594,,,
1595,,,
1596,Demaco,1971,1986
1596,Comcast,1987,2002
1596,Mars,1988,1992
1597,,,
1598,ENEL,1974,1981
1598,Demaco,2014,present
1598,Comodo,1960,1975
1599,,,
1600,,,
1601,,,
1602,,,
1603,Zepter,1971,1974
1603,Team Guard SRL,2017,present
1603,Metro Cash&Carry,1976,1991
1604,,,
1605,,,
1606,CarMax,1966,1969
1607,Danone,1980,1987
1607,Global Print,1986,2001
1607,21st Century Fox,1984,1999
1608,Telekom,1979,1983
1609,Comcast,1973,1976
1610,CarMax,1960,1967
1610,Vodafone,1981,1996
1611,,,
1612,,,
1613,,,
1614,Coca-Cola Company,1996,2003
1615,UPC,2004,present
1616,ExxonMobil,1973,1976
1617,,,
1618,ExxonMobil,2013,present
1619,,,
1620,Zepter,2001,2005
1620,Facebook,1980,1983
1620,ENEL,1969,1976
1621,,,
1622,Biolife Grup,1982,1997
1622,Zepter,2016,present
1622,Facebook,2014,2017
1623,Carrefour,1981,1988
1624,,,
1625,Mars,2001,2016
1625,Facebook,1966,1970
1626,,,
1627,Comodo,1962,1969
1627,Team Guard SRL,1967,1982
1628,,,
1629,ExxonMobil,1983,1990
1629,Biolife Grup,1966,1981
1629,Zepter,1960,1975
1630,AECOM,1987,1991
1631,Areon Impex,1966,1969
1631,Leadertech Consulting,2003,2010
1632,,,
1633,Amazon.com,1965,1980
1633,Biolife Grup,2000,2004
1634,,,
1635,,,
1636,ExxonMobil,2018,present
1636,Apple Inc.,2016,present
1636,Carrefour,1981,1985
1637,Biolife Grup,1966,1969
1637,Demaco,1995,2002
1638,Team Guard SRL,2020,present
1639,Demaco,2013,2016
1639,ENEL,1980,1987
1640,Apple Inc.,1990,2005
1640,Vodafone,2003,2018
1641,Boeing,1995,1999
1642,,,
1643,Mars,1968,1975
1644,,,
1645,,,
1646,Coca-Cola Company,2008,2012
1646,Biolife Grup,1992,1995
1646,Team Guard SRL,2006,2013
1647,Boeing,1977,1992
1648,,,
1649,Zepter,1973,1977
1649,Erickson,1978,1981
1649,Boeing,1982,1989
1650,,,
1651,Boeing,1975,1978
1652,Apple Inc.,1981,1988
1652,Telekom,1965,1980
1653,,,
1654,,,
1655,Metro Cash&Carry,1995,1998
1656,Mars,1963,1970
1657,Amazon.com,1997,2012
1658,UPC,1960,1975
1659,,,
1660,Biolife Grup,1965,1968
1660,Amazon.com,2012,present
1660,Boeing,2014,present
1661,,,
1662,Comodo,2013,2017
1662,Facebook,1981,1984
1663,Carrefour,2001,2008
1663,Boeing,2018,present
1663,CarMax,1969,1972
1664,,,
1665,ENEL,1972,1987
1665,Telekom,1987,2002
1665,Comodo,1998,2002
1666,BuzzFeed,1984,1987
1666,Metro Cash&Carry,1978,1985
1666,It Smart Group,2015,present
1667,Vodafone,2009,present
1668,Zepter,1985,1989
1669,Leadertech Consulting,1992,1995
1669,DynCorp,1978,1985
1669,Erickson,2016,present
1670,,,
1671,It Smart Group,2013,2017
1672,Team Guard SRL,2016,present
1673,,,
1674,ENEL,1987,2002
1674,BuzzFeed,1971,1974
1675,,,
1676,,,
1677,ExxonMobil,2011,present
1678,Telekom,1961,1965
1679,,,
1680,Facebook,1991,1998
1680,Comodo,2009,present
1680,Global Print,1980,1995
1681,,,
1682,,,
1683,,,
1684,Danone,2003,2018
1684,Amazon.com,1968,1983
1684,Erickson,1972,1976
1685,,,
1686,,,
1687,Facebook,1990,2005
1687,Telekom,1979,1982
1688,Facebook,1961,1968
1689,,,
1690,,,
1691,Areon Impex,1994,1998
1692,Leadertech Consulting,1969,1972
1693,UPC,1982,1989
1693,It Smart Group,1976,1991
1694,Telekom,1983,1998
1695,Team Guard SRL,1976,1980
1695,Biolife Grup,1985,1988
1695,Mars,2016,present
1696,,,
1697,Team Guard SRL,2006,present
1697,Telekom,2019,present
1697,ENEL,2003,2006
1698,Metro Cash&Carry,1965,1972
1699,,,
1700,,,
1701,,,
1702,,,
1703,,,
1704,,,
1705,,,
1706,,,
1707,Facebook,2017,present
1708,It Smart Group,2002,2017
1709,Areon Impex,1975,1979
1710,,,
1711,BuzzFeed,2017,present
1712,Amazon.com,1982,1997
1713,,,
1714,Biolife Grup,1995,1999
1714,ExxonMobil,2009,2012
1714,Erickson,1979,1986
1715,,,
1716,,,
1717,It Smart Group,1993,2000
1718,Coca-Cola Company,1976,1991
1719,Comodo,2011,present
1719,Metro Cash&Carry,1971,1975
1719,CarMax,1972,1975
1720,,,
1721,Coca-Cola Company,1963,1978
1721,Leadertech Consulting,2017,present
1721,Boeing,1972,1976
1722,,,
1723,AECOM,2012,present
1723,Erickson,2008,present
1723,Comcast,1991,2006
1724,21st Century Fox,1974,1978
1724,Zepter,1996,1999
1724,Team Guard SRL,1991,1998
1725,Facebook,1967,1982
1725,Vodafone,2014,2017
1726,,,
1727,,,
1728,,,
1729,,,
1730,,,
1731,Comcast,1964,1971
1731,Telekom,1995,2010
1731,CarMax,1998,2013
1732,,,
1733,Leadertech Consulting,2019,present
1734,Facebook,1969,1976
1735,,,
1736,,,
1737,,,
1738,It Smart Group,1988,1991
1739,,,
1740,Vodafone,2017,present
1741,21st Century Fox,1996,1999
1742,,,
1743,Apple Inc.,2014,present
1743,It Smart Group,1988,2003
1744,Team Guard SRL,2001,2005
1745,Comodo,1987,1990
1745,Metro Cash&Carry,1982,1989
1746,,,
1747,,,
1748,Carrefour,1960,1964
1748,BuzzFeed,2009,2012
1748,Comcast,2001,2008
1749,DynCorp,2004,present
1750,AECOM,1971,1986
1750,ENEL,2007,2011
1750,Mars,1993,1996
1751,,,
1752,,,
1753,,,
1754,,,
1755,,,
1756,,,
1757,Team Guard SRL,1979,1983
1758,Biolife Grup,2020,present
1759,,,
1760,,,
1761,Biolife Grup,1971,1986
1762,ExxonMobil,1979,1983
1762,Vodafone,1989,1992
1763,Boeing,2012,present
1763,Global Print,2009,present
1764,,,
1765,,,
1766,,,
1767,Team Guard SRL,1989,1996
1767,Zepter,2015,present
1768,,,
1769,,,
1770,AECOM,1997,2012
1770,ENEL,2005,present
